candidate_id,order,source_witness_id,source_pdf_page,source_printed_page,page_alignment_status,source_ocr_line_start,source_ocr_line_end,headword_es_ocr,cora_ocr,raw_span_ocr,separator_type,multiple_separator_flag,extraction_confidence,review_status,human_verified
ORT1888-cand-000118,118,ORTEGA1888-TEPIC-IA,23,19,matched_headword,795,796,Adeudarse tomando prestado,vVnea. Neunca.,Adeudarse tomando prestado. — vVnea. Neunca.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000119,119,ORTEGA1888-TEPIC-IA,23,19,matched_headword,797,797,Adiestrar al ciego./,Teahnane. Neti.,Adiestrar al ciego./— Teahnane. Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000120,120,ORTEGA1888-TEPIC-IA,23,19,matched_headword,798,798,Adive,Huáve. pl. tzi.,Adive. — Huáve. pl. tzi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000121,121,ORTEGA1888-TEPIC-IA,23,19,matched_headword,799,799,Adivina,Amuahrere. Net.,Adivinar. — Amuahrere. Net.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000122,122,ORTEGA1888-TEPIC-IA,23,19,matched_headword,800,800,Adivino,Tiéhre. pl. Metühre.,Adivino. — Tiéhre. pl. Metühre.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000123,123,ORTEGA1888-TEPIC-IA,23,19,matched_headword,801,801,Admirarse,Atzáhuate. Ne.,Admirarse. r— Atzáhuate. Ne.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000124,124,ORTEGA1888-TEPIC-IA,23,19,matched_headword,802,802,Admiti,At zahuate. Nete.,Admitir. — At zahuate. Nete.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000125,125,ORTEGA1888-TEPIC-IA,23,19,matched_headword,803,803,"Adobar, cueros",Ihua. Neti.,"Adobar, cueros. — Ihua. Neti.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000126,126,ORTEGA1888-TEPIC-IA,23,19,matched_headword,804,804,Adobado asi,Ihuaihua.,Adobado asi. — Ihuaihua.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000127,127,ORTEGA1888-TEPIC-IA,23,19,matched_headword,805,805,Adobe de barro,Xamit.,Adobe de barro. — Xamit.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000128,128,ORTEGA1888-TEPIC-IA,23,19,matched_headword,806,806,"Adobes, hace",Anáhcona. Ne.,"Adobes, hacer. — Anáhcona. Ne.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000129,129,ORTEGA1888-TEPIC-IA,23,19,matched_headword,807,807,Adonde?,Auné?,Adonde? — Auné?,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000130,130,ORTEGA1888-TEPIC-IA,23,19,matched_headword,808,808,Adonde,Aupéhye.,Adonde.— Aupéhye.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000131,131,ORTEGA1888-TEPIC-IA,23,19,matched_headword,809,809,Adorar á Dios,Atzahuate. Ne.,Adorar á Dios. — Atzahuate. Ne.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000132,132,ORTEGA1888-TEPIC-IA,23,19,matched_headword,810,815,Adormecer al niño,Cozté. Neti.,Adormecer al niño. — Cozté. Neti. | ílffti,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000133,133,ORTEGA1888-TEPIC-IA,24,20,matched_headword,822,822,Adormecerse los dientes,"Taatzihmoaca, Ne.","Adormecerse los dientes. — Taatzihmoaca, Ne.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000134,134,ORTEGA1888-TEPIC-IA,24,20,matched_headword,823,823,Adormecerse el pié ó la mano,Acáze. Ne.,Adormecerse el pié ó la mano. — Acáze. Ne.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000135,135,ORTEGA1888-TEPIC-IA,24,20,matched_headword,824,824,Adorna,Veá-se aderezar,Adornar — Veá-se aderezar,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000136,136,ORTEGA1888-TEPIC-IA,24,20,matched_headword,825,825,Advertir al que hiena,Hebe Nete.,Advertir al que hiena — Hebe Nete.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000137,137,ORTEGA1888-TEPIC-IA,24,20,matched_headword,826,826,"A ello, manos á la obra",Maco.,"A ello, manos á la obra. — Maco.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000138,138,ORTEGA1888-TEPIC-IA,24,20,matched_headword,827,827,"A empujones, hecha","Tatachiácá, Neteu.","A empujones, hechar. — Tatachiácá, Neteu.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000139,139,ORTEGA1888-TEPIC-IA,24,20,matched_headword,828,828,A escondidas,Avitzike.,A escondidas. — Avitzike.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000140,140,ORTEGA1888-TEPIC-IA,24,20,matched_headword,829,829,A esta hora,Iapúc,A esta hora. — Iapúc,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000141,141,ORTEGA1888-TEPIC-IA,24,20,matched_headword,830,830,Afable,Euhv\eue. pl. Enhiiméne.,Afable. — Euhv\eue. pl. Enhiiméne.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000142,142,ORTEGA1888-TEPIC-IA,24,20,matched_headword,831,831,Asear alguna cosa,Xana ve Neti.,Asear alguna cosa. — Xana ve Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000143,143,ORTEGA1888-TEPIC-IA,24,20,matched_headword,832,832,Afeitar á otro la barba,Muei/.ipe. Neti.,Afeitar á otro la barba. — Muei/.ipe. Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000144,144,ORTEGA1888-TEPIC-IA,24,20,matched_headword,833,833,"Afeitar á otro la cabeza, quitarle el pelo",Cayezim Neti.,"Afeitar á otro la cabeza, quitarle el pelo. — Cayezim Neti.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000145,145,ORTEGA1888-TEPIC-IA,24,20,matched_headword,834,834,Afeminado,Vitazeupeiie. pl. Vitazeuméne.,Afeminado. — Vitazeupeiie. pl. Vitazeuméne.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000146,146,ORTEGA1888-TEPIC-IA,24,20,matched_headword,835,835,Afila,Cache. Neti. Pitné. Neti.,Afilar. -Cache. Neti. Pitné. Neti.,hyphen_variant,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-000147,147,ORTEGA1888-TEPIC-IA,24,20,matched_headword,836,836,Afilado,^Tipitnihuame pl. tzi.,Afilador.— ^Tipitnihuame pl. tzi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000148,148,ORTEGA1888-TEPIC-IA,24,20,matched_headword,837,838,Afligir á otro,Apuaíte. Neti.,Afligir á otro. — Apuaíte. Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000149,149,ORTEGA1888-TEPIC-IA,24,20,matched_headword,839,839,Afligirse,Apurarse. Nemputeamoaté. Neuuteamoaté.,Afligirse. — Apurarse. Nemputeamoaté. Neuuteamoaté.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000150,150,ORTEGA1888-TEPIC-IA,24,20,matched_headword,840,840,Aflojar lo que está apretado,Cuaxe/.tn. Neteu.,Aflojar lo que está apretado. — Cuaxe/.tn. Neteu.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000151,151,ORTEGA1888-TEPIC-IA,24,20,matched_headword,841,844,Aflojar lo que está tirando,"Tacuaxeztn, Neteu. Tacua-","Aflojar lo que está tirando. — Tacuaxeztn, Neteu. Tacua- | ne, Neteu.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000152,152,ORTEGA1888-TEPIC-IA,24,20,matched_headword,845,845,Aflojar la enfermedad,Teúcazt.,Aflojar la enfermedad. — Teúcazt.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000153,153,ORTEGA1888-TEPIC-IA,24,20,matched_headword,846,846,Aforrar algo,Vcurrebi pihua. Nete.,Aforrar algo. — Vcurrebi pihua. Nete.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000154,154,ORTEGA1888-TEPIC-IA,24,20,matched_headword,847,847,Afrentar á otro,Tebea. Kéte. Neti.,Afrentar á otro. — Tebea. Kéte. Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000155,155,ORTEGA1888-TEPIC-IA,24,20,matched_headword,848,848,Afrentadamente,Teben. Kéte.,Afrentadamente. — Teben. Kéte.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000156,156,ORTEGA1888-TEPIC-IA,24,20,matched_headword,849,849,Afrentado,Titebea. Kéte.,Afrentador.-- Titebea. Kéte.,hyphen_variant,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-000157,157,ORTEGA1888-TEPIC-IA,24,20,matched_headword,850,850,Agazaparse,Abaútona. Abántona.,Agazaparse. ^-Abaútona. Abántona.,hyphen_variant,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-000158,158,ORTEGA1888-TEPIC-IA,24,20,matched_headword,851,851,Agacharse,Abaútotze. Abautotze.,Agacharse. — Abaútotze. Abautotze.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000159,159,ORTEGA1888-TEPIC-IA,24,20,matched_headword,852,852,Agarra,Via. Neti. Tebi. Neteu.,Agarrar.-^ Via. Neti. Tebi. Neteu.,hyphen_variant,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-000160,160,ORTEGA1888-TEPIC-IA,24,20,matched_headword,853,853,Agazaja,"^ Zíwhripoauhii. /""¿/hrinaühre.","Agazajar.— ^ Zíwhripoauhii. /""¿/hrinaühre.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000161,161,ORTEGA1888-TEPIC-IA,24,20,matched_headword,854,859,Agoniza,.. M?^ké. Ne. Vi tzi te Nencavitzite.,"Agonizar,--.. M?^ké. Ne. Vi tzi te Nencavitzite. | *T*fiR1",hyphen_variant,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-000162,162,ORTEGA1888-TEPIC-IA,25,21,matched_headword,866,867,Agora,Ico.,Agora. — Ico.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000163,163,ORTEGA1888-TEPIC-IA,25,21,matched_headword,868,869,Agora un año,Vzi.,Agora un año. — Vzi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000164,164,ORTEGA1888-TEPIC-IA,25,21,matched_headword,870,871,Acotarse el agua!,Huateahuatziri. Neteahuatziri.,Acotarse el agua! — Huateahuatziri. Neteahuatziri.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000165,165,ORTEGA1888-TEPIC-IA,25,21,matched_headword,872,873,Agra cosa,Antzina.,Agra cosa. — Antzina.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000166,166,ORTEGA1888-TEPIC-IA,25,21,matched_headword,874,877,Agro hacerse,Huatetzinaca.,"Agro hacerse. — Huatetzinaca. | Agradarme lo que veo, ó oigo.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000167,167,ORTEGA1888-TEPIC-IA,25,21,matched_headword,878,879,Agradece,Atzahuate. Nete.,Agradecer. — Atzahuate. Nete.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000168,168,ORTEGA1888-TEPIC-IA,25,21,matched_headword,880,881,Agraviar á otro,Bene. Neteu.,Agraviar á otro.- Bene. Neteu.,hyphen_variant,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-000169,169,ORTEGA1888-TEPIC-IA,25,21,matched_headword,882,883,Agravia,Benear.,Agraviar. — Benear.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000170,170,ORTEGA1888-TEPIC-IA,25,21,matched_headword,884,885,Agua,Ah ti.,Agua. — Ah ti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000171,171,ORTEGA1888-TEPIC-IA,25,21,matched_headword,886,887,"Agua, traer de la pila ó del rio",Yhebme. N.,"Agua, traer de la pila ó del rio — Yhebme. N.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000172,172,ORTEGA1888-TEPIC-IA,25,21,matched_headword,888,889,Agua traer para las manos,Lo mismo que arriba.,Agua traer para las manos. — Lo mismo que arriba.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000173,173,ORTEGA1888-TEPIC-IA,25,21,matched_headword,890,891,"Aguacate, fruta indiana",Yaóhea.,"Aguacate, fruta indiana. — Yaóhea.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000174,174,ORTEGA1888-TEPIC-IA,25,21,matched_headword,892,893,Aguacero,Vi tori.,Aguacero. — Vi tori.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000175,175,ORTEGA1888-TEPIC-IA,25,21,matched_headword,894,895,Agua caliente,Puxcáre.,Agua caliente. — Puxcáre.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000176,176,ORTEGA1888-TEPIC-IA,25,21,matched_headword,896,897,Ag u a< lo esta,Ai níia v i .,Ag u a< lo esta r. — Ai níia v i .,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000177,177,ORTEGA1888-TEPIC-IA,25,21,matched_headword,898,899,Aguar alguna cosa,Háinoarc. Neti.,Aguar alguna cosa. — Háinoarc. Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000178,178,ORTEGA1888-TEPIC-IA,25,21,matched_headword,900,901,Agualda,Chucve. Neti.,Agualdar. — Chucve. Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000179,179,ORTEGA1888-TEPIC-IA,25,21,matched_headword,902,903,"Aguda cosa, tener buena punta",Antipitné.,"Aguda cosa, tener buena punta. — Antipitné.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000180,180,ORTEGA1888-TEPIC-IA,25,21,matched_headword,904,905,Agujerear con escoplo,Cuna Neti.,Agujerear con escoplo. — Cuna Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000181,181,ORTEGA1888-TEPIC-IA,25,21,matched_headword,906,907,Agujero asi,Anacucúne.,Agujero asi. — Anacucúne.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000182,182,ORTEGA1888-TEPIC-IA,25,21,matched_headword,908,909,Agujerear con barrena,Anamimézim. Nete.,Agujerear con barrena. — Anamimézim. Nete.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000183,183,ORTEGA1888-TEPIC-IA,25,21,matched_headword,910,911,Agujerear con hierro caliente,Anatayáxe. Nete.,Agujerear con hierro caliente. — Anatayáxe. Nete.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000184,184,ORTEGA1888-TEPIC-IA,25,21,matched_headword,912,913,Agujero así,Anacüni.,Agujero así — Anacüni.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000185,185,ORTEGA1888-TEPIC-IA,25,21,matched_headword,914,915,Agujerear pared ó cerro,Anacunazt. Nete.,Agujerear pared ó cerro. — Anacunazt. Nete.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000186,186,ORTEGA1888-TEPIC-IA,25,21,matched_headword,916,917,Aguj e ro asi,V ca c u n i .,Aguj e ro asi . — V ca c u n i .,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000187,187,ORTEGA1888-TEPIC-IA,25,21,matched_headword,918,919,Águila grande por su especie,Muaxemét. pl. tzi.,Águila grande por su especie. — Muaxemét. pl. tzi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000188,188,ORTEGA1888-TEPIC-IA,25,21,matched_headword,920,921,Águila pequeña por su especie,Aihnatame. pl. tzi.,Águila pequeña por su especie. — Aihnatame. pl. tzi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000189,189,ORTEGA1888-TEPIC-IA,25,21,matched_headword,922,923,"Águila, otra de cabeza blanca",Quáiravet. pl. tzi.,"Águila, otra de cabeza blanca. — Quáiravet. pl. tzi.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000190,190,ORTEGA1888-TEPIC-IA,25,21,matched_headword,924,925,Aguja para trancas,Tanacucúne.,Aguja para trancas — Tanacucúne.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000191,191,ORTEGA1888-TEPIC-IA,25,21,matched_headword,926,927,Ahechar ó limpiar algo,Heácari. Neti.,Ahechar ó limpiar algo. — Heácari. Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000192,192,ORTEGA1888-TEPIC-IA,25,21,matched_headword,928,933,Ahitarse,Huacuaitzá. Nacuaitza.,Ahitarse. — Huacuaitzá. Nacuaitza. | 22—,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000193,193,ORTEGA1888-TEPIC-IA,26,22,matched_headword,934,934,Ahogar á otro,Aohamuezfc. Nete.,Ahogar á otro. — Aohamuezfc. Nete.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000194,194,ORTEGA1888-TEPIC-IA,26,22,matched_headword,935,935,Ahogarse coa el bocado,Autácatzi. Is,Ahogarse coa el bocado. — Autácatzi. Is,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000195,195,ORTEGA1888-TEPIC-IA,26,22,matched_headword,936,936,Ahorca,Nteacuáime. Nete.,Ahorcar. — Nteacuáime. Nete.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000196,196,ORTEGA1888-TEPIC-IA,26,22,matched_headword,937,937,Ahumar algo,Ketzimoarite Neteu.,Ahumar algo. — Ketzimoarite Neteu.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000197,197,ORTEGA1888-TEPIC-IA,26,22,matched_headword,938,938,"Ay, donde tú estas",Amaihna.,"Ay, donde tú estas. — Amaihna.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000198,198,ORTEGA1888-TEPIC-IA,26,22,matched_headword,939,939,"Ay, quejándose","Anái, Ahuí, Aipoc.","Ay, quejándose. — Anái, Ahuí, Aipoc.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000199,199,ORTEGA1888-TEPIC-IA,26,22,anchored_same_page,940,941,Aye,Tahcai.,Ayer. — Tahcai.,em_dash,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-000200,200,ORTEGA1888-TEPIC-IA,26,22,matched_headword,942,942,Ayrar á otro,Haxéihte. Neti.,Ayrar á otro. ^— Haxéihte. Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000201,201,ORTEGA1888-TEPIC-IA,26,22,matched_headword,943,943,Ayre,Acate.,Ayre. — Acate.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000202,202,ORTEGA1888-TEPIC-IA,26,22,matched_headword,944,944,"Ayre, hace",Huaác.,"Ayre, hacer. — Huaác.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000203,203,ORTEGA1888-TEPIC-IA,26,22,matched_headword,945,945,Ayudar á otro,Vaehre Neti,Ayudar á otro. — Vaehre Neti,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000204,204,ORTEGA1888-TEPIC-IA,26,22,matched_headword,946,946,Ayuda asi,Vaehreat.,Ayuda asi. — Vaehreat.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000205,205,ORTEGA1888-TEPIC-IA,26,22,matched_headword,947,947,Ayudado],"asi. ^-Tivaehrel) name, pl. tzi.","Ayudado]- asi. ^-Tivaehrel) name, pl. tzi.",hyphen_variant,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-000206,206,ORTEGA1888-TEPIC-IA,26,22,matched_headword,948,948,Ayudar misa,Taihri. Neteu.,Ayudar misa. r— Taihri. Neteu.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000207,207,ORTEGA1888-TEPIC-IA,26,22,matched_headword,949,949,Ayuda asi,Taihriat.,Ayuda asi.^— Taihriat.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000208,208,ORTEGA1888-TEPIC-IA,26,22,matched_headword,950,950,Ayuna,Vitzive. Nénit/íve.,Ayunar. — Vitzive. Nénit/íve.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000209,209,ORTEGA1888-TEPIC-IA,26,22,matched_headword,951,951,Ayuanado,>Vitzivehuame. ]>1. tzi.,Ayuanador — >Vitzivehuame. ]>1. tzi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000210,210,ORTEGA1888-TEPIC-IA,26,22,matched_headword,952,952,Ayuno,Itziviat.,Ayuno. — Itziviat.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000211,211,ORTEGA1888-TEPIC-IA,26,22,matched_headword,953,953,Ajena cosa,Tipiní. Ticutzí.,Ajena cosa. — Tipiní. Ticutzí.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000212,212,ORTEGA1888-TEPIC-IA,26,22,matched_headword,954,954,Ala de ave,Anáti.,Ala de ave.^— Anáti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000213,213,ORTEGA1888-TEPIC-IA,26,22,matched_headword,955,955,Alacrán,Tfaxcn. pl. te.,Alacrán. — Tfaxcn. pl. te.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000214,214,ORTEGA1888-TEPIC-IA,26,22,matched_headword,956,956,Alabar á otro,Euhriyaomoara. Euh,Alabar á otro -^Euhriyaomoara. Euh,hyphen_variant,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-000215,215,ORTEGA1888-TEPIC-IA,26,22,matched_headword,957,957,A mi mano derecha,Negrita.,A mi mano derecha. — Negrita.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000216,216,ORTEGA1888-TEPIC-IA,26,22,matched_headword,958,958,A mi mano izquierda,Necutatá.,A mi mano izquierda. ^—Necutatá.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000217,217,ORTEGA1888-TEPIC-IA,26,22,matched_headword,959,959,Alambre,Tepuzti.,Alambre. -^Tepuzti.,hyphen_variant,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-000218,218,ORTEGA1888-TEPIC-IA,26,22,matched_headword,960,960,A la postre,Vbetat.,A la postre. — Vbetat.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-000219,219,ORTEGA1888-TEPIC-IA,26,22,matched_headword,961,961,Alargar algo,Taána. Neti.,Alargar algo. — Taána. Neti.,em_dash,false,high,unreviewed_machine_candidate,false
