ID,Description,Entry_ID,Description_Language_ID,CHD_Candidate_ID,CHD_Authority_Status,CHD_Human_Verified
ORT1888-art-000229-s1,Team na via t.,ORT1888-art-000229,crn,ORT1888-cand-000229,machine_derived,false
ORT1888-art-000230-s1,Gane Neti.,ORT1888-art-000230,crn,ORT1888-cand-000230,machine_derived,false
ORT1888-art-000231-s1,v Ti tac.,ORT1888-art-000231,crn,ORT1888-cand-000231,machine_derived,false
ORT1888-art-000232-s1,MmíxiUí.,ORT1888-art-000232,crn,ORT1888-cand-000232,machine_derived,false
ORT1888-art-000233-s1,Ti tac.,ORT1888-art-000233,crn,ORT1888-cand-000233,machine_derived,false
ORT1888-art-000234-s1,Atzáco.,ORT1888-art-000234,crn,ORT1888-cand-000234,machine_derived,false
ORT1888-art-000235-s1,Muacátá.,ORT1888-art-000235,crn,ORT1888-cand-000235,machine_derived,false
ORT1888-art-000236-s1,"Atañe, pl, Aténio.",ORT1888-art-000236,crn,ORT1888-cand-000236,machine_derived,false
ORT1888-art-000237-s1,Yeyeat.,ORT1888-art-000237,crn,ORT1888-cand-000237,machine_derived,false
ORT1888-art-000238-s1,Heacari. Neti.,ORT1888-art-000238,crn,ORT1888-cand-000238,machine_derived,false
ORT1888-art-000239-s1,Naviti.,ORT1888-art-000239,crn,ORT1888-cand-000239,machine_derived,false
ORT1888-art-000240-s1,Uu.,ORT1888-art-000240,crn,ORT1888-cand-000240,machine_derived,false
ORT1888-art-000241-s1,Temuapoaure Temuanaúre.,ORT1888-art-000241,crn,ORT1888-cand-000241,machine_derived,false
ORT1888-art-000242-s1,Vtabána.,ORT1888-art-000242,crn,ORT1888-cand-000242,machine_derived,false
ORT1888-art-000243-s1,Mufiue. Eua.,ORT1888-art-000243,crn,ORT1888-cand-000243,machine_derived,false
ORT1888-art-000244-s1,Tixaménkare.,ORT1888-art-000244,crn,ORT1888-cand-000244,machine_derived,false
ORT1888-art-000245-s1,Cea táriti.,ORT1888-art-000245,crn,ORT1888-cand-000245,machine_derived,false
ORT1888-art-000246-s1,Míiútziti.,ORT1888-art-000246,crn,ORT1888-cand-000246,machine_derived,false
ORT1888-art-000247-s1,Neuhritzé .N.,ORT1888-art-000247,crn,ORT1888-cand-000247,machine_derived,false
ORT1888-art-000248-s1,An ti te vi.,ORT1888-art-000248,crn,ORT1888-cand-000248,machine_derived,false
ORT1888-art-000249-s1,Naco.,ORT1888-art-000249,crn,ORT1888-cand-000249,machine_derived,false
ORT1888-art-000250-s1,Vhuatéte.,ORT1888-art-000250,crn,ORT1888-cand-000250,machine_derived,false
ORT1888-art-000251-s1,Vhuatévi.,ORT1888-art-000251,crn,ORT1888-cand-000251,machine_derived,false
ORT1888-art-000252-s1,Tatzabé. Ne.,ORT1888-art-000252,crn,ORT1888-cand-000252,machine_derived,false
ORT1888-art-000253-s1,"NHuaxeca,",ORT1888-art-000253,crn,ORT1888-cand-000253,machine_derived,false
ORT1888-art-000254-s1,Táatzi.,ORT1888-art-000254,crn,ORT1888-cand-000254,machine_derived,false
ORT1888-art-000255-s1,Vhuavíte Xt.,ORT1888-art-000255,crn,ORT1888-cand-000255,machine_derived,false
ORT1888-art-000256-s1,Vkéuite. N-eneké-,ORT1888-art-000256,crn,ORT1888-cand-000256,machine_derived,false
ORT1888-art-000257-s1,vTétitzitc.,ORT1888-art-000257,crn,ORT1888-cand-000257,machine_derived,false
ORT1888-art-000258-s1,Timuáchéacáme. pl. tzi.,ORT1888-art-000258,crn,ORT1888-cand-000258,machine_derived,false
ORT1888-art-000259-s1,Anenéchihua. Nete.,ORT1888-art-000259,crn,ORT1888-cand-000259,machine_derived,false
ORT1888-art-000260-s1,Taunahua. Ni.,ORT1888-art-000260,crn,ORT1888-cand-000260,machine_derived,false
ORT1888-art-000261-s1,Taranta.,ORT1888-art-000261,crn,ORT1888-cand-000261,machine_derived,false
ORT1888-art-000262-s1,Táutatá.,ORT1888-art-000262,crn,ORT1888-cand-000262,machine_derived,false
ORT1888-art-000263-s1,Huatanéric. Kerist.,ORT1888-art-000263,crn,ORT1888-cand-000263,machine_derived,false
ORT1888-art-000264-s1,H iiai fé ri ■. H ■•■■:■■■ ■ oareca.,ORT1888-art-000264,crn,ORT1888-cand-000264,machine_derived,false
ORT1888-art-000265-s1,M até. Neti.,ORT1888-art-000265,crn,ORT1888-cand-000265,machine_derived,false
ORT1888-art-000266-s1,M íche. Neti.,ORT1888-art-000266,crn,ORT1888-cand-000266,machine_derived,false
ORT1888-art-000267-s1,Antzihvi.,ORT1888-art-000267,crn,ORT1888-cand-000267,machine_derived,false
ORT1888-art-000268-s1,Téamuavi.,ORT1888-art-000268,crn,ORT1888-cand-000268,machine_derived,false
ORT1888-art-000269-s1,Teáumuá. Ne.,ORT1888-art-000269,crn,ORT1888-cand-000269,machine_derived,false
ORT1888-art-000270-s1,Putna. Neti.,ORT1888-art-000270,crn,ORT1888-cand-000270,machine_derived,false
ORT1888-art-000271-s1,Mahuaf át.,ORT1888-art-000271,crn,ORT1888-cand-000271,machine_derived,false
ORT1888-art-000272-s1,Aeítapoát. A'itateca.,ORT1888-art-000272,crn,ORT1888-cand-000272,machine_derived,false
ORT1888-art-000273-s1,Tahapoatacáco.,ORT1888-art-000273,crn,ORT1888-cand-000273,machine_derived,false
ORT1888-art-000274-s1,Tetecual.,ORT1888-art-000274,crn,ORT1888-cand-000274,machine_derived,false
ORT1888-art-000275-s1,Haxcihie. Neti.,ORT1888-art-000275,crn,ORT1888-cand-000275,machine_derived,false
ORT1888-art-000276-s1,Véase «filar.,ORT1888-art-000276,crn,ORT1888-cand-000276,machine_derived,false
ORT1888-art-000277-s1,Hih e. Neti.,ORT1888-art-000277,crn,ORT1888-cand-000277,machine_derived,false
ORT1888-art-000278-s1,Hihhuárití.,ORT1888-art-000278,crn,ORT1888-cand-000278,machine_derived,false
ORT1888-art-000279-s1,Zewekre. Neti.,ORT1888-art-000279,crn,ORT1888-cand-000279,machine_derived,false
ORT1888-art-000280-s1,Muáhchiat.,ORT1888-art-000280,crn,ORT1888-cand-000280,machine_derived,false
ORT1888-art-000281-s1,Ihche. Xeti.,ORT1888-art-000281,crn,ORT1888-cand-000281,machine_derived,false
ORT1888-art-000282-s1,V hu a bata. Neneabata.,ORT1888-art-000282,crn,ORT1888-cand-000282,machine_derived,false
ORT1888-art-000283-s1,A-inomezchea. N.,ORT1888-art-000283,crn,ORT1888-cand-000283,machine_derived,false
ORT1888-art-000284-s1,Ketzapoati.,ORT1888-art-000284,crn,ORT1888-cand-000284,machine_derived,false
ORT1888-art-000285-s1,Yaohhua.,ORT1888-art-000285,crn,ORT1888-cand-000285,machine_derived,false
ORT1888-art-000286-s1,-Purvearizt. pl. Murvearizi.,ORT1888-art-000286,crn,ORT1888-cand-000286,machine_derived,false
ORT1888-art-000287-s1,Purvaztah. pl. Murb<whzi.,ORT1888-art-000287,crn,ORT1888-cand-000287,machine_derived,false
ORT1888-art-000288-s1,Ayeca. N.,ORT1888-art-000288,crn,ORT1888-cand-000288,machine_derived,false
ORT1888-art-000289-s1,Ayihbe.' N.,ORT1888-art-000289,crn,ORT1888-cand-000289,machine_derived,false
ORT1888-art-000290-s1,Titzunáche. Neatzonache.,ORT1888-art-000290,crn,ORT1888-cand-000290,machine_derived,false
ORT1888-art-000291-s1,Áubet. Ne.,ORT1888-art-000291,crn,ORT1888-cand-000291,machine_derived,false
ORT1888-art-000292-s1,Vtátziti.,ORT1888-art-000292,crn,ORT1888-cand-000292,machine_derived,false
ORT1888-art-000293-s1,Muechitvtátzi.,ORT1888-art-000293,crn,ORT1888-cand-000293,machine_derived,false
ORT1888-art-000294-s1,Huacura Money ecá.,ORT1888-art-000294,crn,ORT1888-cand-000294,machine_derived,false
ORT1888-art-000295-s1,Cacázti.,ORT1888-art-000295,crn,ORT1888-cand-000295,machine_derived,false
ORT1888-art-000296-s1,At'úpuyaóhhua.,ORT1888-art-000296,crn,ORT1888-cand-000296,machine_derived,false
ORT1888-art-000297-s1,A tzüpu yánteme.,ORT1888-art-000297,crn,ORT1888-cand-000297,machine_derived,false
ORT1888-art-000298-s1,^Vánacaé. pl. tzi.,ORT1888-art-000298,crn,ORT1888-cand-000298,machine_derived,false
ORT1888-art-000299-s1,Busca afligirse.,ORT1888-art-000299,crn,ORT1888-cand-000299,machine_derived,false
ORT1888-art-000300-s1,Xamuéhreat.,ORT1888-art-000300,crn,ORT1888-cand-000300,machine_derived,false
ORT1888-art-000301-s1,Busca afligir.,ORT1888-art-000301,crn,ORT1888-cand-000301,machine_derived,false
ORT1888-art-000302-s1,Tevitoate. Netinitoaté.,ORT1888-art-000302,crn,ORT1888-cand-000302,machine_derived,false
ORT1888-art-000303-s1,Cañe. Neti.,ORT1888-art-000303,crn,ORT1888-cand-000303,machine_derived,false
ORT1888-art-000304-s1,^CaptitzWhne.,ORT1888-art-000304,crn,ORT1888-cand-000304,machine_derived,false
ORT1888-art-000305-s1,Tahcaitecá.,ORT1888-art-000305,crn,ORT1888-cand-000305,machine_derived,false
ORT1888-art-000306-s1,Huácánacá.,ORT1888-art-000306,crn,ORT1888-cand-000306,machine_derived,false
ORT1888-art-000307-s1,Antahacai.,ORT1888-art-000307,crn,ORT1888-cand-000307,machine_derived,false
ORT1888-art-000308-s1,T'úiauzé. Tinericmetzé.,ORT1888-art-000308,crn,ORT1888-cand-000308,machine_derived,false
ORT1888-art-000309-s1,Anahcate. Ne.,ORT1888-art-000309,crn,ORT1888-cand-000309,machine_derived,false
ORT1888-art-000310-s1,Tinaozi.,ORT1888-art-000310,crn,ORT1888-cand-000310,machine_derived,false
ORT1888-art-000311-s1,Tiyaoxahuari.,ORT1888-art-000311,crn,ORT1888-cand-000311,machine_derived,false
ORT1888-art-000312-s1,Ahcuazt.,ORT1888-art-000312,crn,ORT1888-cand-000312,machine_derived,false
ORT1888-art-000313-s1,Armita. Purmi. Mimacam.,ORT1888-art-000313,crn,ORT1888-cand-000313,machine_derived,false
ORT1888-art-000314-s1,"Quaitzepoari,",ORT1888-art-000314,crn,ORT1888-cand-000314,machine_derived,false
ORT1888-art-000315-s1,IJpequaitzépo.' Unequaitzé-,ORT1888-art-000315,crn,ORT1888-cand-000315,machine_derived,false
ORT1888-art-000316-s1,Ntibite. Nete. tbihpoaca,ORT1888-art-000316,crn,ORT1888-cand-000316,machine_derived,false
ORT1888-art-000317-s1,Muabebé.,ORT1888-art-000317,crn,ORT1888-cand-000317,machine_derived,false
ORT1888-art-000318-s1,Ntitápe. Nete.,ORT1888-art-000318,crn,ORT1888-cand-000318,machine_derived,false
ORT1888-art-000319-s1,Huacuáite. Neti.,ORT1888-art-000319,crn,ORT1888-cand-000319,machine_derived,false
ORT1888-art-000320-s1,Átiiátza. Ne.,ORT1888-art-000320,crn,ORT1888-cand-000320,machine_derived,false
ORT1888-art-000321-s1,Ak/itza. Ne. Ahéicata. Ne.,ORT1888-art-000321,crn,ORT1888-cand-000321,machine_derived,false
ORT1888-art-000322-s1,Teva. Neti.,ORT1888-art-000322,crn,ORT1888-cand-000322,machine_derived,false
ORT1888-art-000323-s1,Timoátze. Ne.,ORT1888-art-000323,crn,ORT1888-cand-000323,machine_derived,false
ORT1888-art-000324-s1,Tezeáromaté. Neti.,ORT1888-art-000324,crn,ORT1888-cand-000324,machine_derived,false
ORT1888-art-000325-s1,Zearomoa.,ORT1888-art-000325,crn,ORT1888-cand-000325,machine_derived,false
ORT1888-art-000326-s1,Báhuana. Nete.,ORT1888-art-000326,crn,ORT1888-cand-000326,machine_derived,false
ORT1888-art-000327-s1,Abáhuáueat.,ORT1888-art-000327,crn,ORT1888-cand-000327,machine_derived,false
ORT1888-art-000328-s1,Auatáliuana. Nebuan tahua na.,ORT1888-art-000328,crn,ORT1888-cand-000328,machine_derived,false
ORT1888-art-000329-s1,Antacáte.,ORT1888-art-000329,crn,ORT1888-cand-000329,machine_derived,false
ORT1888-art-000330-s1,Qea. Kémáeame.,ORT1888-art-000330,crn,ORT1888-cand-000330,machine_derived,false
ORT1888-art-000331-s1,Acamé. N.,ORT1888-art-000331,crn,ORT1888-cand-000331,machine_derived,false
ORT1888-art-000332-s1,Titoáxe. Neti.,ORT1888-art-000332,crn,ORT1888-cand-000332,machine_derived,false
ORT1888-art-000333-s1,Busca aparejarse.,ORT1888-art-000333,crn,ORT1888-cand-000333,machine_derived,false
ORT1888-art-000334-s1,Xebé. Neti.,ORT1888-art-000334,crn,ORT1888-cand-000334,machine_derived,false
ORT1888-art-000335-s1,Taihmowhri. Neteu.,ORT1888-art-000335,crn,ORT1888-cand-000335,machine_derived,false
ORT1888-art-000336-s1,"Chuáma. Neti,",ORT1888-art-000336,crn,ORT1888-cand-000336,machine_derived,false
ORT1888-art-000337-s1,Meé. Neti.,ORT1888-art-000337,crn,ORT1888-cand-000337,machine_derived,false
ORT1888-art-000338-s1,Tea. Neti.,ORT1888-art-000338,crn,ORT1888-cand-000338,machine_derived,false
ORT1888-art-000339-s1,Tache. Neti.,ORT1888-art-000339,crn,ORT1888-cand-000339,machine_derived,false
ORT1888-art-000340-s1,Táchehat.,ORT1888-art-000340,crn,ORT1888-cand-000340,machine_derived,false
ORT1888-art-000341-s1,Viyéta. Neniyeta.,ORT1888-art-000341,crn,ORT1888-cand-000341,machine_derived,false
ORT1888-art-000343-s1,V.iyéfcat:,ORT1888-art-000343,crn,ORT1888-cand-000343,machine_derived,false
ORT1888-art-000344-s1,Caté. Neti.,ORT1888-art-000344,crn,ORT1888-cand-000344,machine_derived,false
ORT1888-art-000345-s1,Á\¿ean&. Ne.,ORT1888-art-000345,crn,ORT1888-cand-000345,machine_derived,false
ORT1888-art-000346-s1,Acurarahuána.,ORT1888-art-000346,crn,ORT1888-cand-000346,machine_derived,false
ORT1888-art-000347-s1,Acurahékehua. Nete.,ORT1888-art-000347,crn,ORT1888-cand-000347,machine_derived,false
ORT1888-art-000348-s1,Nteácate. Nete.,ORT1888-art-000348,crn,ORT1888-cand-000348,machine_derived,false
ORT1888-art-000349-s1,s Aheche. Nebeche.,ORT1888-art-000349,crn,ORT1888-cand-000349,machine_derived,false
ORT1888-art-000350-s1,Viyetat.,ORT1888-art-000350,crn,ORT1888-cand-000350,machine_derived,false
ORT1888-art-000351-s1,Huateuacórtzite. Neteutancórt-,ORT1888-art-000351,crn,ORT1888-cand-000351,machine_derived,false
ORT1888-art-000352-s1,Taxébe. Neteu.,ORT1888-art-000352,crn,ORT1888-cand-000352,machine_derived,false
ORT1888-art-000353-s1,Gurebechi. Neti.,ORT1888-art-000353,crn,ORT1888-cand-000353,machine_derived,false
ORT1888-art-000354-s1,fttzit/é Neteu.,ORT1888-art-000354,crn,ORT1888-cand-000354,machine_derived,false
ORT1888-art-000355-s1,Vpauxeté. Vnauxe-,ORT1888-art-000355,crn,ORT1888-cand-000355,machine_derived,false
ORT1888-art-000356-s1,Atzatue?,ORT1888-art-000356,crn,ORT1888-cand-000356,machine_derived,false
ORT1888-art-000357-s1,Aehpu.,ORT1888-art-000357,crn,ORT1888-cand-000357,machine_derived,false
ORT1888-art-000358-s1,A ehmo.,ORT1888-art-000358,crn,ORT1888-cand-000358,machine_derived,false
ORT1888-art-000359-s1,Etnie. Mtf^inuec.,ORT1888-art-000359,crn,ORT1888-cand-000359,machine_derived,false
ORT1888-art-000360-s1,Amuéhca.,ORT1888-art-000360,crn,ORT1888-cand-000360,machine_derived,false
ORT1888-art-000361-s1,Tic.,ORT1888-art-000361,crn,ORT1888-cand-000361,machine_derived,false
ORT1888-art-000362-s1,Anatuc?,ORT1888-art-000362,crn,ORT1888-cand-000362,machine_derived,false
ORT1888-art-000363-s1,Iye.,ORT1888-art-000363,crn,ORT1888-cand-000363,machine_derived,false
ORT1888-art-000364-s1,Atac?,ORT1888-art-000364,crn,ORT1888-cand-000364,machine_derived,false
ORT1888-art-000365-s1,Taceáhua. Ne.,ORT1888-art-000365,crn,ORT1888-cand-000365,machine_derived,false
ORT1888-art-000366-s1,"Tucati. pl. Tu cate i,",ORT1888-art-000366,crn,ORT1888-cand-000366,machine_derived,false
ORT1888-art-000367-s1,^Couyet.,ORT1888-art-000367,crn,ORT1888-cand-000367,machine_derived,false
ORT1888-art-000368-s1,Tamaehhuoa.,ORT1888-art-000368,crn,ORT1888-cand-000368,machine_derived,false
ORT1888-art-000369-s1,Hunuaxá.,ORT1888-art-000369,crn,ORT1888-cand-000369,machine_derived,false
ORT1888-art-000370-s1,Umuás-,ORT1888-art-000370,crn,ORT1888-cand-000370,machine_derived,false
ORT1888-art-000371-s1,Aitzü-,ORT1888-art-000371,crn,ORT1888-cand-000371,machine_derived,false
ORT1888-art-000372-s1,Muaxa.,ORT1888-art-000372,crn,ORT1888-cand-000372,machine_derived,false
ORT1888-art-000373-s1,Cayechi.,ORT1888-art-000373,crn,ORT1888-cand-000373,machine_derived,false
ORT1888-art-000374-s1,Euvn.,ORT1888-art-000374,crn,ORT1888-cand-000374,machine_derived,false
ORT1888-art-000375-s1,Náchiabhua.,ORT1888-art-000375,crn,ORT1888-cand-000375,machine_derived,false
ORT1888-art-000376-s1,Cóuyetzahta,ORT1888-art-000376,crn,ORT1888-cand-000376,machine_derived,false
ORT1888-art-000377-s1,Tunamoati.,ORT1888-art-000377,crn,ORT1888-cand-000377,machine_derived,false
ORT1888-art-000378-s1,Cuuxat.,ORT1888-art-000378,crn,ORT1888-cand-000378,machine_derived,false
ORT1888-art-000379-s1,Tot u a ri.,ORT1888-art-000379,crn,ORT1888-cand-000379,machine_derived,false
ORT1888-art-000380-s1,Titotna. Ne.,ORT1888-art-000380,crn,ORT1888-cand-000380,machine_derived,false
ORT1888-art-000381-s1,Taa Nea.,ORT1888-art-000381,crn,ORT1888-cand-000381,machine_derived,false
ORT1888-art-000382-s1,Ata.,ORT1888-art-000382,crn,ORT1888-cand-000382,machine_derived,false
ORT1888-art-000383-s1,Antitá.,ORT1888-art-000383,crn,ORT1888-cand-000383,machine_derived,false
ORT1888-art-000384-s1,Cehti.,ORT1888-art-000384,crn,ORT1888-cand-000384,machine_derived,false
ORT1888-art-000385-s1,Ceáta.,ORT1888-art-000385,crn,ORT1888-cand-000385,machine_derived,false
ORT1888-art-000386-s1,Ceamuavi.,ORT1888-art-000386,crn,ORT1888-cand-000386,machine_derived,false
ORT1888-art-000387-s1,Maa/^wziti.,ORT1888-art-000387,crn,ORT1888-cand-000387,machine_derived,false
ORT1888-art-000388-s1,Utahua. Nean tahua.,ORT1888-art-000388,crn,ORT1888-cand-000388,machine_derived,false
ORT1888-art-000389-s1,X^wyet. pl. tzi,ORT1888-art-000389,crn,ORT1888-cand-000389,machine_derived,false
ORT1888-art-000390-s1,Ahuaobauate. N.,ORT1888-art-000390,crn,ORT1888-cand-000390,machine_derived,false
ORT1888-art-000391-s1,", Tacú pí. Nete.",ORT1888-art-000391,crn,ORT1888-cand-000391,machine_derived,false
ORT1888-art-000392-s1,"Tana, Nete.",ORT1888-art-000392,crn,ORT1888-cand-000392,machine_derived,false
ORT1888-art-000393-s1,Tacupi. Nete._,ORT1888-art-000393,crn,ORT1888-cand-000393,machine_derived,false
ORT1888-art-000394-s1,Teahánane. Neti.,ORT1888-art-000394,crn,ORT1888-cand-000394,machine_derived,false
ORT1888-art-000395-s1,Tzftrazte. Neten.,ORT1888-art-000395,crn,ORT1888-cand-000395,machine_derived,false
ORT1888-art-000396-s1,".Cancona, Neti.",ORT1888-art-000396,crn,ORT1888-cand-000396,machine_derived,false
ORT1888-art-000397-s1,Ahueanahuári. Nete.,ORT1888-art-000397,crn,ORT1888-cand-000397,machine_derived,false
ORT1888-art-000398-s1,Vhyeuhpata. Nete.,ORT1888-art-000398,crn,ORT1888-cand-000398,machine_derived,false
ORT1888-art-000399-s1,Tte Neten.,ORT1888-art-000399,crn,ORT1888-cand-000399,machine_derived,false
ORT1888-art-000400-s1,.Autaumuarercaca. N.,ORT1888-art-000400,crn,ORT1888-cand-000400,machine_derived,false
ORT1888-art-000401-s1,Veanheiyete. Nucaneiyete.,ORT1888-art-000401,crn,ORT1888-cand-000401,machine_derived,false
ORT1888-art-000402-s1,Méhtevi.,ORT1888-art-000402,crn,ORT1888-cand-000402,machine_derived,false
ORT1888-art-000403-s1,Mehtivéhiri.,ORT1888-art-000403,crn,ORT1888-cand-000403,machine_derived,false
ORT1888-art-000404-s1,Vhtevicühmoa.,ORT1888-art-000404,crn,ORT1888-cand-000404,machine_derived,false
ORT1888-art-000405-s1,Yuhtepoa. Mehtepoa.,ORT1888-art-000405,crn,ORT1888-cand-000405,machine_derived,false
ORT1888-art-000406-s1,Méntevi.,ORT1888-art-000406,crn,ORT1888-cand-000406,machine_derived,false
ORT1888-art-000407-s1,Etzanpuhaxcuhre. Etzanuá,ORT1888-art-000407,crn,ORT1888-cand-000407,machine_derived,false
ORT1888-art-000408-s1,Ti ton 6'. Neatonó.,ORT1888-art-000408,crn,ORT1888-cand-000408,machine_derived,false
ORT1888-art-000409-s1,Tae. Neten.,ORT1888-art-000409,crn,ORT1888-cand-000409,machine_derived,false
ORT1888-art-000410-s1,A<hit.,ORT1888-art-000410,crn,ORT1888-cand-000410,machine_derived,false
ORT1888-art-000411-s1,Tahiií. Neten.,ORT1888-art-000411,crn,ORT1888-cand-000411,machine_derived,false
ORT1888-art-000412-s1,Bánamoa. Nete.,ORT1888-art-000412,crn,ORT1888-cand-000412,machine_derived,false
ORT1888-art-000413-s1,Auxütaí. Neti.,ORT1888-art-000413,crn,ORT1888-cand-000413,machine_derived,false
ORT1888-art-000414-s1,Viteahuaini Ne.,ORT1888-art-000414,crn,ORT1888-cand-000414,machine_derived,false
ORT1888-art-000415-s1,Huatahuxái. Natahuaxai.,ORT1888-art-000415,crn,ORT1888-cand-000415,machine_derived,false
ORT1888-art-000416-s1,Tamui. Neten.,ORT1888-art-000416,crn,ORT1888-cand-000416,machine_derived,false
ORT1888-art-000417-s1,Xanavi Neti.,ORT1888-art-000417,crn,ORT1888-cand-000417,machine_derived,false
ORT1888-art-000418-s1,Té vi. Neten.,ORT1888-art-000418,crn,ORT1888-cand-000418,machine_derived,false
ORT1888-art-000419-s1,Tiatévi. Tinatévi.,ORT1888-art-000419,crn,ORT1888-cand-000419,machine_derived,false
ORT1888-art-000420-s1,Iaxuhpua. Ne.,ORT1888-art-000420,crn,ORT1888-cand-000420,machine_derived,false
ORT1888-art-000421-s1,"Hatzia, Neti.",ORT1888-art-000421,crn,ORT1888-cand-000421,machine_derived,false
ORT1888-art-000422-s1,Cachea Ceauehiá.,ORT1888-art-000422,crn,ORT1888-cand-000422,machine_derived,false
ORT1888-art-000423-s1,Teuxcuárit.,ORT1888-art-000423,crn,ORT1888-cand-000423,machine_derived,false
ORT1888-art-000424-s1,Huarácca. Neti.,ORT1888-art-000424,crn,ORT1888-cand-000424,machine_derived,false
ORT1888-art-000425-s1,Hua^'xcamet.,ORT1888-art-000425,crn,ORT1888-cand-000425,machine_derived,false
ORT1888-art-000426-s1,Vhuateyeux. Vhuáteaoceaehri.,ORT1888-art-000426,crn,ORT1888-cand-000426,machine_derived,false
ORT1888-art-000427-s1,Ayahna.,ORT1888-art-000427,crn,ORT1888-cand-000427,machine_derived,false
ORT1888-art-000428-s1,leí Iteupi. Iescu. Iteupene. Iete-,ORT1888-art-000428,crn,ORT1888-cand-000428,machine_derived,false
ORT1888-art-000429-s1,Eupuarr.,ORT1888-art-000429,crn,ORT1888-cand-000429,machine_derived,false
ORT1888-art-000430-s1,"Xeux, Neti.",ORT1888-art-000430,crn,ORT1888-cand-000430,machine_derived,false
ORT1888-art-000431-s1,Amoaneri. N.,ORT1888-art-000431,crn,ORT1888-cand-000431,machine_derived,false
ORT1888-art-000432-s1,Viten xa bu a. N.,ORT1888-art-000432,crn,ORT1888-cand-000432,machine_derived,false
ORT1888-art-000433-s1,"Tzatzái lit,",ORT1888-art-000433,crn,ORT1888-cand-000433,machine_derived,false
ORT1888-art-000434-s1,Anaene?,ORT1888-art-000434,crn,ORT1888-cand-000434,machine_derived,false
